Complaint#,Code,Invoice,Seq,Order#,Customer,DT Complaint,Amt Claim,Return,Prod Group,Desc,Qty Claim,Close,Dt Approved,Amt Approved,Plant,CSC,Closing Text,SalesRep,ProdType,CCAR CostCenter,ShipTo,Invoice Amt,Sort Code,TX Code,Confirm To
AM00335,T1,VW31039,A1,WV3A506,"MJB PLASTICS, INC.",04/07/2020,4441.6,Y,SW,Return along with refused T/lL order at Stop 1 ,4272,*,05/06/2020,4441.6,AMAZ,JZU,"QUATERBACK, RTN 256-G",SWDP,HLP,, AGRIPSA01,4441.6,M727,RS,MJBPLLB01
AM00336,P1,VB10317,A1,BUCA421,TRANSCENDIA,04/07/2020,430.1,N,BP,"Production reported shoot out/ scoping on the master roll. 
roll # 0004192477   ",460,*,04/20/2020,430.1,AMJK,PV,0453CC  telescoping scrap roll,CFJM,BA,, TRANSRC02,28347.34,T025,RS,TRANSRC02
AM00337,M1,UBC1752,A1,BUBA901,INTERSTATE PACKAGING,04/08/2020,2000,N,BP,material o be packed on 36 roll/pallet 3 layers of 12 rolls but came in stacked 4 high/ 65 rolls/pallet. Had to spend time re-palletizing at $25/hour.,0,*,04/09/2020,2000,AMJK,MR,S-620-20 repack pallets,CFJM,CL,, INTERWB02,30591.88,I014,RS,INTERWB01
AM00338,M4,UWC0538,A1,WUCA342,ALLIED PACKAGING CORPORATION,04/08/2020,1402.5,Y,SW,CUSTOMER RETURN -  33 ROLLS ,1593.9,*,05/22/2020,1402.5,AMAZ,SV,"RTN 13-S, 20-G",SWCK,EPB,, ALLIEPH11,1700,A372,RS,ALLIEPH02
AM00339,P1,VB32133,A1,BV3A685,GARLOCK PRINTING & CONVERTING CORP,04/08/2020,224.05,N,BP,"dead edge causing wrinkles in the print 233 lbs
roll # 0031401920",233,*,04/20/2020,224.05,AMJK,AM,202000178  wrinkles in print scrap,CFDH,,, GARLOGA02,15233.27,G002,RS,GARLOGA01
AM00340,R1,VB30379,A1,BV2A024,TRANSCENDIA,04/08/2020,68041.8,N,BP,"Transcendia March 2020 Rebate
All Films 
Total lbs: 1,134,030 lb. 
Rebate: $0.06/lb. 
Total rebate: $68,041.80",1134030,*,04/16/2020,68041.8,AMJK,MA,March 2020 Rebate,CFJM,BA,, TRANSCA08,32523.89,T025,RS,TRANSCA08
AM00341,R1,VB30876,A1,BV1B038,PRINTPACK VR2(CONSGT-AMSC)GMI,04/08/2020,15357.76,N,BP,"PPK VR2 Consignment Storage Allowance - March 2020
CWS, VA and MTF
Total lbs: 1,535,776.38 lb. 
Credit: $0.01/lb. 
Total credit: $15,357.76",1535776.38,*,04/16/2020,15357.76,AMSC,SN,March Consignment Storage Allowance 2020,CFMS,CWS,, PRINTVR25,33238.5,P043,RS,PRINTVR24
AM00342,M4,VW10471,A1,WV1A264,ERNEST PACKAGING SOLUTIONS,04/08/2020,11021.25,Y,SW,"CUSTOMER RETURN - CHARGE 10% RESTOCKING FEE $1411.20 AND FREIGHT $1,679.55",17209.92,*,05/06/2020,11021.25,AMAZ,JZU,"RTN 480-G; DEDUCTED 10% RESTOCKING FEE $1411.20, AND FREIGHT $1,679.55",SWTM,EHB,, ERNESPO06,29364,E386,RS,ERNESPO06
AM00343,P1,VB12291,A1,BUCA683,TRANSCENDIA,04/09/2020,3377.35,N,BP,"Bad Gauge Variations on Master Rolls received  - Inteplast Lot Ref Numbers:  0004197291, 0004197311, 0004197287  (Pictures attached)
Transcendia Lot Numbers:2002073348 - 3350  
",3612,*,04/20/2020,3377.35,AMJK,PV,04B30A bad gauge varaiation,CFJM,BA,, TRANSGR03,15639.75,T025,RS,TRANSGR03
AM00344,M4,VW30920,A1,WV3A194,KENT H LANDSBERG BUSINESS CENTER,04/09/2020,3103,Y,SW,"CUSTOMER RETURN - 150 RL, CHARGE 10% RESTOCKING FEE $381.75, AND FREIGHT $332.75
",3780,*,05/08/2020,3103,AMJK,JZU,"RTN 150-G; DEDUCTED 10% RESTOCKING FEE $381.75, AND FREIGHT $332.75",SWLU,EHK,, SYNCRCA01,6362.5,K103,RS,KENTHMO03
AM00346,P1,UBA1283,A1,BU8A829,FORPLAX/CFC LLC,04/09/2020,2297.24,Y,BP,Roll # 9091302347 & 9091302324 were both rejected due to imperfect circles and floppy edges,2024,*,05/29/2020,2297.24,AMJK,LA,returned film,HQLA,TT,, FORPLDG06,43336.57,F001,RS,FORPLDG06
AM00346,P1,UBC0167,A1,BU8A830,FORPLAX/CFC LLC,04/09/2020,1717.26,Y,BP,Roll # 9101201424 was rejected due to imperfect circles and floppy edges,1513,*,05/29/2020,1717.25,AMJK,LA,returned film,HQLA,TT,, FORPLDG06,42718,F001,RS,FORPLDG06
AM00346,P1,VB10125,A1,BUAA910,FORPLAX/CFC LLC,04/09/2020,1609.43,Y,BP,Roll # 9121300573 was rejected due to imperfect circles and floppy edges,1418,*,05/29/2020,1609.43,AMJK,LA,returned film,HQLA,TT,, FORPLDG06,42246.97,F001,RS,FORPLDG06
AM00346,P1,VB11108,A1,BUAA912,FORPLAX/CFC LLC,04/09/2020,1710.45,Y,BP,Roll # 0011300928 was rejected due to imperfect circles and floppy edges,1507,*,05/29/2020,1710.44,AMJK,LA,returned film,HQLA,TT,, FORPLDG06,42775.88,F001,RS,FORPLDG06
AM00346,P1,VB20021,A1,BUAA911,FORPLAX/CFC LLC,04/09/2020,999.94,Y,BP,"Roll # 0004199459 was rejected due to imperfect circles and floppy edges
7 rolls being returned to plant",881,*,05/29/2020,999.93,AMJK,LA,returned film,HQLA,TT,, FORPLDG06,43014.23,F001,RS,FORPLDG06
AM00346,P1,VB30150,A1,BV2A086,FORPLAX/CFC LLC,04/09/2020,1647.03,Y,BP,Roll # 0021302508 was rejected due to imperfect circles and floppy edges,1518,*,05/29/2020,1647.03,AMJK,LA,returned film,HQLA,TT,, FORPLDG06,41131.27,F001,RS,FORPLDG06
AM00347,P1,VB40042,A1,BV2A576,TRANSCENDIA,04/13/2020,422.98,N,BP,"Excessive gauge variation (Pictures Attached).  Inteplast Ref # 0004216330
Transcendia Lot # 2004687901
Process and Handling: $ 70
",370,*,05/01/2020,422.98,AMJK,PV,#04FC93 GAUGE VARIATION,CFJM,SP,, TRANSGR03,3608.98,T025,RS,TRANSGR03
AM00348,M4,VW40253,A1,WV3A915,GWC PACKAGING,04/13/2020,6051.84,Y,SW,BUSINESS CLOSED - RTN 256 CS TO PLANT ,7203.84,*,05/04/2020,6051.84,AMJK,JZU,RTN 256 CS BACK TO FG ,SWDP,HCB,, NORSTAT01,6051.84,G890,RS,GWCPARC01
AM00349,S1,VW30996,A1,WUCA259,WESTERN PLASTICS- CANADA,04/13/2020,1231.68,Y,SW,SHIPPING LOADING ERROR - BILLED BUT DIDN'T SHIP SO#WUCA259-3,1520.64,*,04/24/2020,1231.68,AMJK,JJK,"RTN 48 CS BACK TO FG, AND RE-BILLED SHIPPED PLT  ON SO# WV3B150",SWKC,HCB,, NATIORI03,14867.54,W120,RS,WESTEMI01
AM00349,S1,VW30999,A1,WV3A150,WESTERN PLASTICS- CANADA,04/13/2020,0,Y,SW,SHIPPING LOADING ERROR - SHIPPED BUT DIDN'T BILL SO#WV3A150-1,0,*,04/24/2020,0,AMJK,MN,"RTN 48 CS BACK TO FG, AND RE-BILLED SHIPPED PLT  ON SO# WV3B150",SWKC,HCB,, NATIORI03,11689.68,W120,RS,WESTEMI01
AM00351,M0,UWC0352,A1,WUCA136,SYSCO LOS ANGELES,04/13/2020,2620.47,N,SW,UNPAID TAX $2620.47,0,D,04/16/2020,0,AMAZ,JAH,"DENY, PLEASE COLLECT UNPAID TAX $2620.47",SWSP,,, SYSCOWA11,30204.39,SW34,RS,SYSCOWA11
AM00352,M0,UWC0627,A1,WUCA475,SYSCO ARKANSAS - 029,04/13/2020,263.01,N,SW,UNPAID TAX $263.01,0,D,04/16/2020,0,AMJK,JAH,"DENY, PLEASE COLLECT UNPAID TAX $263.01",SWSP,,, SYSCOLR06,3185.37,SW84,RS,SYSCOLR06
AM00353,M0,UWC0819,A1,WUCA632,SYSCO NORTH TEXAS - 006,04/13/2020,1718.92,N,SW,UNPAID TAX $1718.92,0,D,04/16/2020,0,AMJK,JZU,"DENY, PLEASE COLLECT UNPAID TAX $1718.92",SWSP,,, SYSCOLE08,22554.28,SX06,RS,SYSCOLE08
AM00354,M0,VW10165,A1,WV1A041,"SYSCO SOUTHEAST FLORIDA, LLC 032",04/13/2020,1385.09,N,SW,UNPAID TAX $1385.09,0,D,04/16/2020,0,AMJK,JZU,"DENY, PLEASE COLLECT UNPAID TAX $1385.09",SWSP,,, SYSCORB08,21172.13,SW61,RS,SYSCORB08
AM00355,P1,UBA0001,A2,BU5A409,FORT DEARBORN,04/13/2020,875.44,N,BP,"Roll was shipped out of alignment.
Roll did not have a good jog for press to run consistently 
Pallet #0004136681",706,*,05/01/2020,875.44,AMJK,SE,#400269 out of alignment,CFDP,YCL,, FORTDFW01,37266.96,F255,RS,FORTDFW01
AM00356,M4,VB21253,A2,BV2A016,HOOD PACKAGING CORPORATION - TIFTON,04/13/2020,150,N,BP,Pallets damaged in transit and returned and credited. Need to issue credit for the $150 surcharge that was on this invoice as well. ,0,*,04/16/2020,150,AMJK,AM,surcharge,CFGF,VS,, HOODPTI01,1120.84,H323,RS,HOODPTI01
AM00357,P1,VB21459,A2,BV1A648,PRINT PACK,04/13/2020,1770.72,Y,BP,amsc- brt15- poor profile / wood grain appearance. 3442 lbs ./ down time 850,1785,*,05/01/2020,1147.39,AMSC,SN,13-5124 poor profile,CFMS,BRT,, PRINTEL02,12637.09,P043,RS,PRINTEL02
AM00357,P1,VB21459,A3,BV1A648,PRINT PACK,04/17/2020,1033.52,N,BP,poor profile/wood grain appearance - downtime,0,*,05/01/2020,1656.85,AMSC,SN,13-5124 poor profile,CFMS,BRT,, PRINTEL02,12637.09,P043,RS,PRINTEL02
AM00357,P1,VB31259,A1,BV1A648,PRINT PACK,04/30/2020,1642.74,Y,BP,Poor profile return,1657,*,05/01/2020,1643.74,AMSC,SN,13-5124 poor profile,CFMS,BRT,, PRINTEL02,36187.17,P043,RS,PRINTEL02
AM00359,P1,VB30615,A1,BV1A827,PRINTPACK,04/13/2020,2082.7,N,BP,amsc- brt15- downtime 1550- hard winds ,537,*,06/19/2020,2082.7,AMSC,SN,17-2034 hard wind,CFMS,BRT,, WESTSWA03,4169.38,P043,RS,PRINTRH04
AM00360,M0,VW10445,A1,WV1A009,SYSCO CONNECTICUT,04/13/2020,1492.76,N,SW,UNPAID TAX $1492.76,0,D,04/16/2020,0,AMJK,JZU,"DENY, PLEASE COLLECT UNPAID TAX $1492.76",SWSP,,, SYSCORH02,25000.76,SW30,RS,SYSCORH02
AM00361,M0,VW10483,A1,WV1A351,SYSCO NASHVILLE  060,04/13/2020,1695.1,N,SW,UNPAID TAX $1695.10,0,D,04/16/2020,0,AMJK,JZU,"DENY, PLEASE COLLECT UNPAID TAX $1695.10",SWSP,,, SYSCONA08,20020.54,SW46,RS,SYSCONA08
AM00362,M0,VW10827,A1,WV1A653,SYSCO/DETROIT,04/13/2020,610.85,N,SW,UNPAID TAX $610.85,0,D,04/16/2020,0,AMJK,JZU,"DENY, PLEASE COLLECT UNPAID TAX $610.85",SWSP,,, SYSCOCA03,10791.65,SW51,RS,SYSCOCA03
AM00363,M0,VW10961,A1,WV1A663,SYSCO RIVERSIDE,04/13/2020,2244.41,N,SW,UNPAID TAX $2244.41,0,D,04/16/2020,0,AMAZ,JZU,"DENY, PLEASE COLLECT UNPAID TAX $2244.41",SWSP,,, SYSCORI02,31204.61,SW90,RS,SYSCORI02
