BL_Number,Truck_Appointment_Date,Site,Product_Group,Product_Code,Unit_Freight,Carrier_ID,pallet_count,pick_weight
W49A154,2024-09-24,AMJK,SW,EHB0751976000AM-40,9.1,GILTNER-AM,28,39704
W49A159,2024-09-06,AMJK,SW,EHB0702956500AM-20,8.33,AAL-AM,28,30072
W49A161,2024-09-09,AMJK,SW,EHB0801975000AM-40,4.39,SAIA-IP,1,1261
W49A161,2024-09-09,AMJK,SW,HCB0801801500AM-48,4.39,SAIA-IP,1,1659
W49A161,2024-09-09,AMJK,SW,HTL0801801500AM-48,4.39,SAIA-IP,1,1659
W49A163,2024-09-09,AMJK,SW,PSB0301501968AM-126P,6.12,SAIA-IP,6,2676
W49A165,2024-09-09,AMJK,SW,EHB0511979000AM-40,1.7,AAL-AM,26,37622
W49A167,2024-09-12,AMJK,SW,ELB1001974500AM-40,9.28,GILTNER-AM,26,36868
W49A169,2024-10-11,AMJK,SW,EHL0632005000AM-50,15,DRAKE-AM,5,6300
W49A169,2024-10-11,AMJK,SW,EUH0801975000AM-40,15,DRAKE-AM,10,12610
W49A169,2024-10-11,AMJK,SW,PSB0301701968AM-84P,15,DRAKE-AM,5,1685
W49A169,2024-10-11,AMJK,SW,PSB0301705600AM-60,15,DRAKE-AM,5,3425
W49A170,2024-09-24,AMJK,SW,EHB0511979000AM-40,2.35,GILTNER-AM,8,11576
W49A170,2024-09-24,AMJK,SW,EHB0631977250AM-40,2.35,GILTNER-AM,20,28800
W49A172,2024-09-12,AMJK,SW,EHB1151973500AM-40,0,CPU,15,19035
W49A173,2024-09-09,AMJK,SW,EHB0802956000AM-20,5.91,AAL-AM,34,38522
W49A174,2024-09-11,AMJK,SW,PSB0331501476AM-36,37.08,CWF-IP,2,842
W49A175,2024-09-12,AMJK,SW,EHB0701976500AM-40,25.23,SAIA-IP,3,4302
W49A177,2024-09-11,AMJK,SW,EHL0632005000AM-50,5.29,PDI-AM,10,12600
W49A177,2024-09-11,AMJK,SW,EPB0802005000AM-40,5.29,PDI-AM,16,20480
W49A181,2024-09-11,AMJK,SW,HLB0451801500AM-64,17.54,SAIA-IP,5,6220
W49A182,2024-09-13,AMJK,SW,HTK0801801500AM-48,8.91,CWF-IP,5,8295
W49A185,2024-09-18,AMJK,SW,EPB0801975000AM-40,1.87,GILTNER-AM,10,12610
W49A185,2024-09-18,AMJK,SW,HCB0801801500AM-48,1.87,GILTNER-AM,15,24885
W49A189,2024-09-11,AMJK,SW,ELB0632957500AM-20,20.27,CWF-IP,2,2230
W49A190,2024-09-24,AMJK,SW,EHB0631975000W051-50,5.38,CAL-AM,3,3723
W49A190,2024-09-24,AMJK,SW,EHB0751975000W051-40,5.38,CAL-AM,11,13002
W49A190,2024-09-24,AMJK,SW,HCB0701801500W051-32,5.38,CAL-AM,1,968
W49A190,2024-09-24,AMJK,SW,HSL0631801500W051-64,5.38,CAL-AM,8,13936
W49A190,2024-09-24,AMJK,SW,HUB0801801500W051-24,5.38,CAL-AM,5,4145
W49A192,2024-09-11,AMJK,SW,ELB0472959000AM-20,9.14,GILTNER-AM,6,5988
W49A192,2024-09-11,AMJK,SW,ETL0802005000AM-40,9.14,GILTNER-AM,14,17920
W49A192,2024-09-11,AMJK,SW,HCB0701801500GN-64,9.14,GILTNER-AM,4,7740
W49A192,2024-09-11,AMJK,SW,HLP115400450AM-64,9.14,GILTNER-AM,4,4272
W49A192,2024-09-11,AMJK,SW,HLP115450450GN-64,9.14,GILTNER-AM,1,1204
W49A193,2024-10-18,AMJK,SW,ETL0802005000AM-40,5.08,CAL-AM,5,6400
W49A193,2024-10-18,AMJK,SW,ETY0802005000W051-40,5.08,CAL-AM,16,20480
W49A193,2024-10-18,AMJK,SW,HSB0631201500W051-48,5.08,CAL-AM,13,11323
W49A196,2024-09-13,AMJK,SW,ELB0602004208A372-60S3,22.76,CWF-IP,2,2424
W49A197,2024-09-19,AMJK,SW,EHB0601974500AM-50,4.84,SAIA-IP,5,5320
W49A199,2024-10-23,AMJK,SW,EHB0631975000AM-50EX,8.68,GILTNER-AM,24,29784
W49A202,2024-09-13,AMJK,SW,EHB0551978000AM-40,19.35,SAIA-IP,2,2774
W49A203,2024-09-24,AMJK,SW,EHB0631975000AM-50,14.08,DRAKE-AM,3,3723
W49A203,2024-09-24,AMJK,SW,EHB0632955000AM-25,14.08,DRAKE-AM,6,5574
W49A203,2024-09-24,AMJK,SW,EHB0701975000AM-40,14.08,DRAKE-AM,3,3309
W49A203,2024-09-24,AMJK,SW,EPB0806005000AM-16,14.08,DRAKE-AM,1,1536
W49A203,2024-09-24,AMJK,SW,HLP100450450AM-64,14.08,DRAKE-AM,2,2140
W49A203,2024-09-24,AMJK,SW,HTG0751801500S336-48,14.08,DRAKE-AM,5,7775
W49A203,2024-09-24,AMJK,SW,PSB0301701476AM-112P,14.08,DRAKE-AM,10,3370
W49A204,2024-09-10,AMJK,SW,CLS0301501968AM-144P,7.18,SAIA-IP,5,2550
W49A206,2024-09-19,AMJK,SW,EPB0802005000AM-40,3.28,PDI-AM,15,19200
W49A206,2024-09-19,AMJK,SW,EPB0803006000AM-20,3.28,PDI-AM,5,5760
W49A217,2024-09-11,AMJK,SW,PSB0301501476AM-36,9.6,SAIA-IP,6,2298
W49A220,2024-09-11,AMJK,SW,AM1-19755-5,8.23,DRAKE-AM,10,10840
W49A220,2024-09-11,AMJK,SW,EHB0631975000AM-50,8.23,DRAKE-AM,8,9928
W49A220,2024-09-11,AMJK,SW,EPB0801975000AM-40,8.23,DRAKE-AM,5,6305
W49A220,2024-09-11,AMJK,SW,HLP100400450AM-64,8.23,DRAKE-AM,2,1898
W49A220,2024-09-11,AMJK,SW,HLP140450450AM-64,8.23,DRAKE-AM,5,7355
W49A224,2024-09-19,AMJK,SW,EPB1151973500AM-40,3.7,AAL-AM,6,7614
W49A224,2024-09-19,AMJK,SW,HCB1101801000AM-48,3.7,AAL-AM,3,4563
W49A224,2024-09-19,AMJK,SW,HTK0801801500AM-48,3.7,AAL-AM,3,4977
W49A232,2024-09-12,AMJK,SW,HLB0451101500AM-80,16.04,SAIA-IP,1,950
W49A232,2024-09-12,AMJK,SW,HTL0801801500AM-48,16.04,SAIA-IP,1,1659
W49A232,2024-09-12,AMJK,SW,HTR0801801500AM-48,16.04,SAIA-IP,1,1659
W49A235,2024-09-10,AMJK,SW,HSB0671801500AM-64,5.13,AAL-AM,20,37040
W49A245,2024-10-03,AMJK,SW,EHL0632005000W051-50,7.81,CAL-AM,1,1260
W49A245,2024-10-03,AMJK,SW,ETK0802005000AM-40,7.81,CAL-AM,12,15360
W49A245,2024-10-03,AMJK,SW,HTR0651801500AM-64,7.81,CAL-AM,10,17970
W49A246,2024-09-11,AMJK,SW,HSB0631601500AM-64,24.7,CWF-IP,1,1548
W49A249,2024-09-12,AMJK,SW,PSB0301501476C326-168P,4.66,PDI-AM,52,23192
W49A250,2024-09-17,AMJK,SW,EHG0632005000W051-50,5.1,CAL-AM,8,10080
W49A250,2024-09-17,AMJK,SW,HCB0701501500W051-32,5.1,CAL-AM,15,12090
W49A250,2024-09-17,AMJK,SW,HCB0901501500W051-24,5.1,CAL-AM,9,7002
W49A250,2024-09-17,AMJK,SW,HSB0631501500W051-32,5.1,CAL-AM,8,8712
W49A251,2024-09-16,AMJK,SW,EHB0631975000AM-50,17.02,CWF-IP,5,6205
W49A256,2024-10-07,AMJK,SW,AM1-18.751-EX,3.87,AAL-AM,10,10680
W49A256,2024-10-07,AMJK,SW,AM1-18.759-EX,3.87,AAL-AM,4,4236
W49A257,2024-09-12,AMJK,SW,EHB0751975000AM-40,18.73,SAIA-IP,2,2364
W49A259,2024-09-18,AMJK,SW,HLB0451101500AM-80,22.47,SAIA-IP,1,950
W49A259,2024-09-18,AMJK,SW,PSB0301701968AM-84P,22.47,SAIA-IP,2,674
W49A261,2024-10-03,AMJK,SW,ELB0441977500AM-50EX,8.16,AAL-AM,1,1300
W49A261,2024-10-03,AMJK,SW,EPB0702005000AM-40EX,8.16,AAL-AM,11,12320
W49A261,2024-10-03,AMJK,SW,EPB1152003500AM-40EX,8.16,AAL-AM,1,1288
W49A261,2024-10-03,AMJK,SW,HCB0601801500AM-32EX,8.16,AAL-AM,3,2487
W49A261,2024-10-03,AMJK,SW,HCB0701801500AM-32EX,8.16,AAL-AM,8,7744
W49A264,2024-09-11,AMJK,SW,EHB0702956000AM-20,7.12,PDI-AM,8,7928
W49A264,2024-09-11,AMJK,SW,EHB0751975000AM-40,7.12,PDI-AM,10,11820
W49A264,2024-09-11,AMJK,SW,ELB0631977500AM-40,7.12,PDI-AM,5,7445
W49A264,2024-09-11,AMJK,SW,EPB0802005000AM-40,7.12,PDI-AM,2,2560
W49A264,2024-09-11,AMJK,SW,PSB0331701476AM-48,7.12,PDI-AM,1,636
W49A265,2024-09-16,AMJK,SW,EPB0802005000AM-40,2.16,AAL-AM,1,1280
W49A265,2024-09-16,AMJK,SW,EPB0901975000AM-40,2.16,AAL-AM,5,7090
W49A265,2024-09-16,AMJK,SW,HCB0611301500P417-192P,2.16,AAL-AM,13,11882
W49A265,2024-09-16,AMJK,SW,HCB0801801500AM-48,2.16,AAL-AM,3,4977
W49A265,2024-09-16,AMJK,SW,HCB1101801000AM-48,2.16,AAL-AM,2,3042
W49A265,2024-09-16,AMJK,SW,HCB1201801000AM-48,2.16,AAL-AM,1,1659
W49A265,2024-09-16,AMJK,SW,HLP115450450AM-64,2.16,AAL-AM,1,1204
W49A265,2024-09-16,AMJK,SW,HSB0631801500AM-64,2.16,AAL-AM,2,3484
W49A267,2024-10-09,AMJK,SW,CHV07030011000AM-12,4.98,CAL-AM,15,16635
W49A267,2024-10-09,AMJK,SW,CHV1503005000AM-12,4.98,CAL-AM,16,17280
W49A267,2024-10-09,AMJK,SW,ETL0803005000W051-20,4.98,CAL-AM,2,1920
W49A267,2024-10-09,AMJK,SW,ETL1152004000W051-40,4.98,CAL-AM,2,2944
W49A268,2024-09-24,AMJK,SW,ELB0511979000AM-40,16.95,DRAKE-AM,2,2894
W49A268,2024-09-24,AMJK,SW,HCB0701801500AM-64,16.95,DRAKE-AM,4,7740
W49A268,2024-09-24,AMJK,SW,HLP115445450N246-64,16.95,DRAKE-AM,10,11900
W49A268,2024-09-24,AMJK,SW,HOK0801801500AM-24,16.95,DRAKE-AM,4,3316
W49A276,2024-09-13,AMJK,SW,EMB04519710000ENV-40,3.3,PDI-AM,16,22688
W49A276,2024-09-13,AMJK,SW,HCB0571801500ENV-64,3.3,PDI-AM,10,15760
W49A277,2024-09-13,AMJK,SW,EHB0551978000AM-40,20.4,GILTNER-AM,1,1387
W49A277,2024-09-13,AMJK,SW,HCB0801801500AM-48,20.4,GILTNER-AM,1,1659
W49A277,2024-09-13,AMJK,SW,PSB0251501968AM-126P,20.4,GILTNER-AM,20,7440
W49A277,2024-09-13,AMJK,SW,PSB0301501476AM-36,20.4,GILTNER-AM,7,2681
W49A281,2024-10-01,AMJK,SW,EHB0552958000AM-20,11.62,GILTNER-AM,10,10380
W49A281,2024-10-01,AMJK,SW,EHB0801975000AM-40,11.62,GILTNER-AM,9,11349
W49A281,2024-10-01,AMJK,SW,ELB1002954500AM-20,11.62,GILTNER-AM,12,12744
W49A281,2024-10-01,AMJK,SW,PSB0301501476AM-36,11.62,GILTNER-AM,2,766
W49A282,2024-09-11,AMJK,SW,AM1-19789,5.35,AAL-AM,1,1122
W49A282,2024-09-11,AMJK,SW,EHB0511979000AM-40,5.35,AAL-AM,11,15917
W49A282,2024-09-11,AMJK,SW,EHB0631975000AM-50,5.35,AAL-AM,2,2482
W49A282,2024-09-11,AMJK,SW,EHB0701976500AM-40,5.35,AAL-AM,3,4302
W49A282,2024-09-11,AMJK,SW,ELB0471979000AM-40,5.35,AAL-AM,2,2666
W49A282,2024-09-11,AMJK,SW,ELB0901975000AM-40,5.35,AAL-AM,2,2836
W49A282,2024-09-11,AMJK,SW,EPB0802005000AM-40,5.35,AAL-AM,4,5120
W49A282,2024-09-11,AMJK,SW,HCB0801201500AM-60,5.35,AAL-AM,1,1382
W49A282,2024-09-11,AMJK,SW,HLP115450450AM-64,5.35,AAL-AM,1,1204
W49A284,2024-09-19,AMJK,SW,ELB0631977500ENV-40,18.87,SAIA-IP,5,7445
W49A286,2024-09-16,AMJK,SW,EPB0801976000AM-40,2.96,IP-TRUCK,1,1513
W49A286,2024-09-16,AMJK,SW,ETK0802005000AM-40,2.96,IP-TRUCK,1,1280
W49A286,2024-09-16,AMJK,SW,HCB0701801500AM-64,2.96,IP-TRUCK,5,9675
W49A286,2024-09-16,AMJK,SW,HCB0901801500AM-48,2.96,IP-TRUCK,1,1866
W49A286,2024-09-16,AMJK,SW,HLB0451601500AM-64,2.96,IP-TRUCK,4,4424
W49A286,2024-09-16,AMJK,SW,HSB0511102000AM-80,2.96,IP-TRUCK,2,2872
W49A286,2024-09-16,AMJK,SW,PSB0251501968AM-126P,2.96,IP-TRUCK,8,2976
W49A286,2024-09-16,AMJK,SW,PSB0381501476AM-144P,2.96,IP-TRUCK,5,2425
W49A289,2024-09-16,AMJK,SW,EHB0631975000AM-50,3.42,DRAKE-AM,2,2482
W49A289,2024-09-16,AMJK,SW,EHB0632957250AM-20,3.42,DRAKE-AM,15,16170
W49A289,2024-09-16,AMJK,SW,EPB0802005000AM-40,3.42,DRAKE-AM,8,10240
W49A289,2024-09-16,AMJK,SW,HCB0801801500AM-48,3.42,DRAKE-AM,1,1659
W49A289,2024-09-16,AMJK,SW,HTL0801801500AM-48,3.42,DRAKE-AM,1,1659
W49A290,2024-09-27,AMJK,SW,CLS0301501968AM-144P,30.72,SAIA-IP,10,5100
W49A291,2024-10-04,AMJK,SW,AM1-19763,6.05,CAL-AM,1,1191
W49A291,2024-10-04,AMJK,SW,EHB0551975000AM-50,6.05,CAL-AM,10,10840
W49A291,2024-10-04,AMJK,SW,EHB0631975000AM-50,6.05,CAL-AM,8,9928
W49A291,2024-10-04,AMJK,SW,EHL0632005000AM-50,6.05,CAL-AM,2,2520
W49A291,2024-10-04,AMJK,SW,EPB0801975000AM-40,6.05,CAL-AM,10,12610
W49A295,2024-09-23,AMJK,SW,AML-19739-LC,3.9,SAIA-IP,5,5530
W49A304,2024-09-11,AMJK,SW,EPB0802005000AM-40,9.48,GILTNER-AM,30,38400
W49A305,2024-09-16,AMJK,SW,EPB0802005000AM-40,3.85,SAIA-IP,4,5120
W49A306,2024-09-13,AMJK,SW,EPB0701976500AM-40,1.43,GILTNER-AM,26,37284
W49A306,2024-09-13,AMJK,SW,EPB0802005000AM-40,1.43,GILTNER-AM,1,1280
W49A307,2024-09-18,AMJK,SW,ELB0801975000AM-40,4.18,DRAKE-AM,31,39091
W49A308,2024-09-12,AMJK,SW,PSB0301501968AM-126P,13.72,SAIA-IP,2,892
W49A309,2024-09-16,AMJK,SW,PSB0301701968AM-84P,24.11,CWF-IP,5,1685
W49A319,2024-10-01,AMJK,SW,PSB0301501476AM-168P,0,CPU,37,16502
W49A320,2024-09-23,AMJK,SW,HCB0701201500AM-80,24.14,CWF-IP,1,1613
W49A325,2024-09-19,AMJK,SW,EPB1151973500AM-40,9.71,GILTNER-AM,5,6345
W49A325,2024-09-19,AMJK,SW,HTK0801801500AM-48,9.71,GILTNER-AM,10,16590
W49A325,2024-09-19,AMJK,SW,PSB0301501476AM-168P,9.71,GILTNER-AM,15,6690
W49A326,2024-09-20,AMJK,SW,AM10472959000M530-20,9.25,GILTNER-AM,2,1996
W49A326,2024-09-20,AMJK,SW,EPB0751975000AM-40,9.25,GILTNER-AM,7,8274
W49A326,2024-09-20,AMJK,SW,HLP115450450AM-64,9.25,GILTNER-AM,1,1204
W49A326,2024-09-20,AMJK,SW,HSB0511601500M530-64,9.25,GILTNER-AM,1,1253
W49A326,2024-09-20,AMJK,SW,HSB0671801500AM-64,9.25,GILTNER-AM,12,22224
W49A328,2024-09-12,AMJK,SW,EHB0701975000AM-40,10.74,AAL-AM,4,4412
W49A328,2024-09-12,AMJK,SW,EHB0801975000AM-40,10.74,AAL-AM,3,3783
W49A328,2024-09-12,AMJK,SW,EHB0802955000AM-20,10.74,AAL-AM,8,7552
W49A328,2024-09-12,AMJK,SW,HLB0451601500AM-64,10.74,AAL-AM,2,2212
W49A328,2024-09-12,AMJK,SW,HSB0631801500AM-64,10.74,AAL-AM,1,1742
W49A329,2024-09-13,AMJK,SW,PSB0251501968AM-126P,7.61,CAL-AM,60,22320
W49A331,2024-10-14,AMJK,SW,EPB0703005000AM-20,4.12,AAL-AM,36,30240
W49A331,2024-10-14,AMJK,SW,PSB0301501968AM-126P,4.12,AAL-AM,16,7136
W49A332,2024-09-18,AMJK,SW,EHB0631975000W051-50,5.08,CAL-AM,16,19856
W49A332,2024-09-18,AMJK,SW,EHG0632005000W051-50,5.08,CAL-AM,2,2520
W49A332,2024-09-18,AMJK,SW,EPB0806005000W051-16,5.08,CAL-AM,3,4608
W49A332,2024-09-18,AMJK,SW,EPB1501973000W051-40,5.08,CAL-AM,1,1418
W49A332,2024-09-18,AMJK,SW,HCB0701801500W051-32,5.08,CAL-AM,9,8712
W49A332,2024-09-18,AMJK,SW,HCB0901501500W051-24,5.08,CAL-AM,1,778
W49A335,2024-10-09,AMJK,SW,CHV1153006000AM-12,9.93,PDI-AM,3,2982
W49A335,2024-10-09,AMJK,SW,CHV1353005400AM-12,9.93,PDI-AM,3,3150
W49A335,2024-10-09,AMJK,SW,EHB0511977000T105-50,9.93,PDI-AM,1,1407
W49A335,2024-10-09,AMJK,SW,EHB0511979000AM-40,9.93,PDI-AM,1,1447
W49A335,2024-10-09,AMJK,SW,EHB0631975000AM-50,9.93,PDI-AM,5,6205
W49A335,2024-10-09,AMJK,SW,EHB0701976500AM-40,9.93,PDI-AM,3,4302
W49A335,2024-10-09,AMJK,SW,EHG0632005000AM-50,9.93,PDI-AM,1,1260
W49A335,2024-10-09,AMJK,SW,ETK0802005000AM-40,9.93,PDI-AM,1,1280
W49A335,2024-10-09,AMJK,SW,PSB0301301968ENV-126P,9.93,PDI-AM,5,1935
W49A335,2024-10-09,AMJK,SW,PSB0381701476AM-48,9.93,PDI-AM,7,5124
W49A336,2024-10-07,AMJK,SW,PSB0381701476AM-48,8.84,SAIA-IP,3,2196
W49A341,2024-10-17,AMJK,SW,EPB0802006000W051C-32X,5.37,CAL-AM,14,17206
W49A341,2024-10-17,AMJK,SW,ETY0802005000W051-40,5.37,CAL-AM,4,5120
W49A341,2024-10-17,AMJK,SW,HTR0801501500AM-48,5.37,CAL-AM,10,13820
W49A344,2024-09-13,AMJK,SW,ETK0802005000AM-40,5.02,CAL-AM,10,12800
W49A344,2024-09-13,AMJK,SW,HCB0801201500W051-36,5.02,CAL-AM,17,14093
W49A344,2024-09-13,AMJK,SW,HTK0801801500AM-48,5.02,CAL-AM,7,11613
W49A349,2024-09-16,AMJK,SW,HLB0451801500AM-64,2.18,AAL-AM,5,6220
W49A349,2024-09-16,AMJK,SW,HLP100450450AM-64,2.18,AAL-AM,19,20330
W49A351,2024-09-17,AMJK,SW,HSB0511601500AM-64,10.76,PDI-AM,8,10024
W49A353,2024-09-17,AMJK,SW,HCB0801801500AM-48,15.87,SAIA-IP,2,3318
W49A353,2024-09-17,AMJK,SW,HTG0801801500AM-48,15.87,SAIA-IP,1,1659
W49A354,2024-09-17,AMJK,SW,AM10472959000M530-20,11.06,SAIA-IP,2,1996
W49A355,2024-09-17,AMJK,SW,AM1-29563,10.2,DRAKE-AM,2,1784
W49A355,2024-09-17,AMJK,SW,ELB0401979000AM-40,10.2,DRAKE-AM,5,5675
W49A355,2024-09-17,AMJK,SW,EPB0802005000AM-40,10.2,DRAKE-AM,5,6400
W49A355,2024-09-17,AMJK,SW,EPB0802006000AM-40,10.2,DRAKE-AM,4,6144
W49A355,2024-09-17,AMJK,SW,ETL0802005000AM-40,10.2,DRAKE-AM,15,19200
W49A356,2024-09-24,AMJK,SW,HCB0601801500AM-64,12.01,SAIA-IP,1,1659
W49A358,2024-10-15,AMJK,SW,EHB0701976500AM-40,6.23,DRAKE-AM,1,1434
W49A358,2024-10-15,AMJK,SW,EPB0801975000AM-40,6.23,DRAKE-AM,6,7566
W49A358,2024-10-15,AMJK,SW,HCB0801801500AM-48,6.23,DRAKE-AM,1,1659
W49A358,2024-10-15,AMJK,SW,HTK0801801500AM-48,6.23,DRAKE-AM,1,1659
W49A358,2024-10-15,AMJK,SW,PSB0301501476AM-168P,6.23,DRAKE-AM,1,446
W49A358,2024-10-15,AMJK,SW,PSB0301501968AM-126P,6.23,DRAKE-AM,20,8920
W49A360,2024-09-19,AMJK,SW,EPB0802005000AM-40,5.99,GILTNER-AM,1,1280
W49A360,2024-09-19,AMJK,SW,HLP140450450AM-64,5.99,GILTNER-AM,2,2942
W49A360,2024-09-19,AMJK,SW,HSB0671801500AM-64,5.99,GILTNER-AM,1,1852
W49A360,2024-09-19,AMJK,SW,PSB0381501476AM-144P,5.99,GILTNER-AM,15,7275
W49A362,2024-09-13,AMJK,SW,AM1-19763,13.96,GILTNER-AM,15,17865
W49A362,2024-09-13,AMJK,SW,EHB0801976000AM-40,13.96,GILTNER-AM,3,4539
W49A362,2024-09-13,AMJK,SW,EMB0501979000AM-40,13.96,GILTNER-AM,2,2836
W49A363,2024-09-26,AMJK,SW,ELB0511979000AM-40EX,1.49,AAL-AM,17,24599
W49A363,2024-09-26,AMJK,SW,ELB0901975000AM-40EX,1.49,AAL-AM,10,14180
W49A364,2024-10-07,AMJK,SW,ELB0511979000AM-40EX,0.2,AAL-AM,27,39069
W49A365,2024-10-14,AMJK,SW,ELB0511979000AM-40EX,1.92,IP-TRUCK,27,39069
W49A367,2024-10-29,AMJK,SW,EMB0551978000Z028-40,4.21,GILTNER-AM,10,13870
W49A367,2024-10-29,AMJK,SW,HLP115450450AM-64,4.21,GILTNER-AM,1,1204
W49A367,2024-10-29,AMJK,SW,PSB0381701476P815-96P,4.21,GILTNER-AM,40,14640
W49A371,2024-10-29,AMJK,SW,EHB0632955000AM-25,10.7,GILTNER-AM,8,7432
W49A371,2024-10-29,AMJK,SW,HLP115450450AM-64,10.7,GILTNER-AM,2,2408
W49A371,2024-10-29,AMJK,SW,PSB0331701968AM-84P,10.7,GILTNER-AM,40,14840
W49A378,2024-10-25,AMJK,SW,ELB0701976500M727-40,4.58,CAL-AM,26,37284
W49A380,2024-09-13,AMJK,SW,ELB0511979000AM-40,11.21,CAL-AM,1,1447
W49A380,2024-09-13,AMJK,SW,HCB0801801500AM-48,11.21,CAL-AM,1,1659
W49A380,2024-09-13,AMJK,SW,HTL0631501500A390-128P,11.21,CAL-AM,6,4356
W49A380,2024-09-13,AMJK,SW,PSB0301301968ENV-126P,11.21,CAL-AM,20,7740
W49A380,2024-09-13,AMJK,SW,PSB0331501476AM-168P,11.21,CAL-AM,9,4419
W49A381,2024-09-12,AMJK,SW,PSB0301301968ENV-126P,19.34,CWF-IP,10,3870
W49A382,2024-09-13,AMJK,SW,PSB0301301968ENV-126P,23.4,SAIA-IP,10,3870
W49A385,2024-10-03,AMJK,SW,HLP140450450S781-64,7.17,GILTNER-AM,24,35304
W49A389,2024-09-12,AMJK,SW,EHB0702956000AM-20,16.18,SAIA-IP,5,4955
W49A392,2024-10-25,AMJK,SW,CHV07530010000AM-12,7.6,DRAKE-AM,4,4320
W49A392,2024-10-25,AMJK,SW,CLV04530012000AM-16,7.6,DRAKE-AM,15,15555
W49A392,2024-10-25,AMJK,SW,CLV07530010000AM-12,7.6,DRAKE-AM,4,4320
W49A392,2024-10-25,AMJK,SW,EHW0802005000AM-40,7.6,DRAKE-AM,3,3840
W49A392,2024-10-25,AMJK,SW,EPB0806005000AM-16,7.6,DRAKE-AM,7,10752
W49A393,2024-09-17,AMJK,SW,EHB0631975000AM-50,8.3,DRAKE-AM,7,8687
W49A393,2024-09-17,AMJK,SW,EHB0751975000AM-40,8.3,DRAKE-AM,3,3546
W49A393,2024-09-17,AMJK,SW,ELB0471979000AM-40,8.3,DRAKE-AM,1,1333
W49A393,2024-09-17,AMJK,SW,ELB0551976000AM-50,8.3,DRAKE-AM,1,1300
W49A393,2024-09-17,AMJK,SW,ELB0631977500AM-40,8.3,DRAKE-AM,10,14890
W49A393,2024-09-17,AMJK,SW,ETK0802005000AM-40,8.3,DRAKE-AM,4,5120
W49A393,2024-09-17,AMJK,SW,HCB0801801500AM-48,8.3,DRAKE-AM,1,1659
W49A393,2024-09-17,AMJK,SW,HCB1201801000AM-48,8.3,DRAKE-AM,1,1659
W49A395,2024-10-15,AMJK,SW,HTL0631501500A390-128P,5.17,CAL-AM,49,35574
W49A398,2024-09-17,AMJK,SW,EHB0801975000AM-40,24.65,GILTNER-AM,3,3783
W49A398,2024-09-17,AMJK,SW,ELB0401979000AM-40,24.65,GILTNER-AM,2,2270
W49A398,2024-09-17,AMJK,SW,EOB2034831524AM-40,24.65,GILTNER-AM,3,3648
W49A398,2024-09-17,AMJK,SW,HCB0801801500AM-48,24.65,GILTNER-AM,4,6636
W49A398,2024-09-17,AMJK,SW,HLP115450450AM-64,24.65,GILTNER-AM,2,2408
W49A398,2024-09-17,AMJK,SW,PSB0301501476AM-36,24.65,GILTNER-AM,4,1532
W49A398,2024-09-17,AMJK,SW,PSB0331701968AM-84P,24.65,GILTNER-AM,10,3710
W49A399,2024-09-16,AMJK,SW,EHB0551978000AM-40,6.14,CAL-AM,3,4161
W49A399,2024-09-16,AMJK,SW,EHK0632005000AM-50,6.14,CAL-AM,3,3780
W49A399,2024-09-16,AMJK,SW,ELB0471979000AM-40,6.14,CAL-AM,2,2666
W49A399,2024-09-16,AMJK,SW,ELB0901975000AM-40,6.14,CAL-AM,1,1418
W49A399,2024-09-16,AMJK,SW,EMB04219711000AM-40,6.14,CAL-AM,2,2912
W49A399,2024-09-16,AMJK,SW,HCB0801801500AM-48,6.14,CAL-AM,3,4977
W49A399,2024-09-16,AMJK,SW,HCB1101801000AM-48,6.14,CAL-AM,1,1521
W49A399,2024-09-16,AMJK,SW,HCB1151801000AM-48,6.14,CAL-AM,1,1590
W49A399,2024-09-16,AMJK,SW,HLP100400450AM-64,6.14,CAL-AM,1,949
W49A399,2024-09-16,AMJK,SW,HLP115400450AM-64,6.14,CAL-AM,3,3204
W49A399,2024-09-16,AMJK,SW,HSB0631801500AM-64,6.14,CAL-AM,1,1742
W49A399,2024-09-16,AMJK,SW,HTL0631501500A390-128P,6.14,CAL-AM,4,2904
W49A399,2024-09-16,AMJK,SW,PSB0301501476AM-168P,6.14,CAL-AM,2,892
W49A399,2024-09-16,AMJK,SW,PSB0301501968AM-126P,6.14,CAL-AM,7,3122
W49A404,2024-09-17,AMJK,SW,EHB0631975000AM-50,20.27,CWF-IP,2,2482
W49A405,2024-09-13,AMJK,SW,EHB0702956500AM-20,7.22,GILTNER-AM,36,38664
W49A413,2024-09-17,AMJK,SW,ELB0451977000W120-50,8.51,CHARGER-AM,5,6205
W49A413,2024-09-17,AMJK,SW,ELB0452006800W120-50,8.51,CHARGER-AM,11,13464
W49A413,2024-09-17,AMJK,SW,EXB0502006800W120-50,8.51,CHARGER-AM,10,13600
W49A413,2024-09-17,AMJK,SW,HCB0651301500W120-48,8.51,CHARGER-AM,2,1946
W49A413,2024-09-17,AMJK,SW,HCB0801401500W120-48,8.51,CHARGER-AM,1,1290
W49A415,2024-09-12,AMJK,SW,HLP115450450AM-64,11.44,GILTNER-AM,16,19264
W49A415,2024-09-12,AMJK,SW,PSB0331501476AM-36,11.44,GILTNER-AM,15,6315
W49A417,2024-09-16,AMJK,SW,EHB0701975000AM-40,8.18,GILTNER-AM,10,11030
W49A417,2024-09-16,AMJK,SW,ELB0511979000AM-40,8.18,GILTNER-AM,1,1447
